name,price,stock_quantity
Product_42789,455.59,149
Product_42790,162.67,453
Product_42791,841.42,103
Product_42792,107.52,481
Product_42793,546.04,235
Product_42794,108.05,94
Product_42795,285.01,351
Product_42796,408.06,431
Product_42797,604.86,277
Product_42798,673.19,284
Product_42799,825.94,448
Product_42800,454.59,161
Product_42801,324.9,369
Product_42802,797.66,22
Product_42803,879.19,6
Product_42804,20.98,115
Product_42805,855.09,445
Product_42806,859.19,59
Product_42807,13.38,310
Product_42808,582.12,313
Product_42809,753.87,254
Product_42810,775.72,499
Product_42811,706.78,113
Product_42812,759.85,470
Product_42813,831.71,65
Product_42814,288.44,60
Product_42815,782.27,269
Product_42816,142.36,18
Product_42817,592.02,380
Product_42818,120.61,157
Product_42819,328.92,470
Product_42820,202.94,277
Product_42821,18.63,207
Product_42822,898.62,497
Product_42823,838.45,155
Product_42824,82.17,254
Product_42825,19.12,448
Product_42826,945.9,73
Product_42827,826.98,170
Product_42828,365.13,140
Product_42829,775.38,368
Product_42830,979.4,19
Product_42831,113.95,440
Product_42832,850.03,84
Product_42833,835.32,483
Product_42834,568.89,295
Product_42835,682.88,459
Product_42836,859.09,5
Product_42837,230.86,416
Product_42838,769.2,471
Product_42839,183.0,54
Product_42840,70.38,302
Product_42841,432.52,311
Product_42842,154.11,58
Product_42843,348.3,74
Product_42844,214.53,17
Product_42845,814.65,389
Product_42846,457.09,261
Product_42847,176.19,454
Product_42848,807.64,238
Product_42849,426.09,17
Product_42850,209.16,6
Product_42851,354.93,204
Product_42852,332.48,480
Product_42853,566.14,52
Product_42854,489.55,67
Product_42855,204.14,346
Product_42856,313.44,274
Product_42857,485.85,480
Product_42858,901.15,204
Product_42859,68.92,129
Product_42860,940.11,32
Product_42861,434.0,420
Product_42862,393.89,194
Product_42863,586.97,405
Product_42864,585.09,428
Product_42865,285.2,231
Product_42866,614.57,382
Product_42867,119.13,295
Product_42868,189.61,253
Product_42869,317.91,146
Product_42870,219.56,452
Product_42871,842.67,434
Product_42872,331.51,219
Product_42873,444.15,449
Product_42874,692.36,369
Product_42875,144.22,130
Product_42876,559.81,247
Product_42877,557.41,472
Product_42878,616.14,1
Product_42879,883.58,442
Product_42880,659.6,426
Product_42881,528.62,315
Product_42882,117.62,451
Product_42883,130.11,44
Product_42884,169.72,377
Product_42885,318.78,456
Product_42886,105.15,420
Product_42887,716.11,306
Product_42888,245.25,306
Product_42889,886.68,93
Product_42890,258.02,31
Product_42891,503.03,370
Product_42892,877.63,54
Product_42893,971.98,126
Product_42894,69.67,474
Product_42895,616.42,271
Product_42896,56.53,385
Product_42897,98.27,256
Product_42898,235.33,371
Product_42899,960.56,68
Product_42900,644.39,447
Product_42901,742.74,487
Product_42902,666.29,107
Product_42903,270.41,208
Product_42904,546.29,122
Product_42905,331.42,44
Product_42906,986.06,451
Product_42907,857.25,295
Product_42908,159.77,134
Product_42909,493.63,343
Product_42910,710.98,179
Product_42911,68.07,426
Product_42912,848.13,351
Product_42913,263.02,34
Product_42914,306.75,39
Product_42915,606.73,223
Product_42916,526.54,196
Product_42917,233.72,72
Product_42918,830.5,425
Product_42919,869.56,479
Product_42920,751.26,424
Product_42921,886.79,187
Product_42922,90.1,130
Product_42923,117.79,6
Product_42924,984.65,348
Product_42925,722.55,268
Product_42926,226.93,121
Product_42927,599.56,492
Product_42928,767.88,127
Product_42929,877.89,386
Product_42930,322.9,186
Product_42931,737.87,44
Product_42932,602.26,32
Product_42933,274.65,363
Product_42934,883.81,200
Product_42935,36.81,159
Product_42936,813.06,441
Product_42937,962.69,246
Product_42938,347.19,494
Product_42939,356.03,58
Product_42940,316.25,100
Product_42941,670.97,127
Product_42942,51.97,266
Product_42943,117.82,212
Product_42944,22.7,190
Product_42945,230.21,69
Product_42946,475.82,277
Product_42947,108.73,336
Product_42948,871.11,143
Product_42949,904.58,457
Product_42950,173.81,493
Product_42951,949.82,277
Product_42952,907.93,354
Product_42953,359.43,43
Product_42954,38.86,115
Product_42955,165.93,298
Product_42956,977.3,208
Product_42957,705.19,51
Product_42958,423.04,112
Product_42959,469.57,238
Product_42960,127.1,216
Product_42961,926.98,79
Product_42962,297.01,388
Product_42963,793.03,151
Product_42964,918.37,494
Product_42965,778.13,434
Product_42966,112.01,458
Product_42967,326.4,81
Product_42968,75.09,315
Product_42969,107.06,453
Product_42970,341.28,159
Product_42971,907.93,262
Product_42972,849.77,144
Product_42973,936.43,385
Product_42974,953.57,282
Product_42975,739.29,219
Product_42976,329.75,239
Product_42977,913.67,258
Product_42978,568.01,352
Product_42979,915.93,356
Product_42980,479.49,251
Product_42981,696.52,460
Product_42982,359.93,196
Product_42983,835.5,140
Product_42984,896.08,369
Product_42985,44.15,418
Product_42986,271.34,35
Product_42987,480.82,15
Product_42988,850.95,349
Product_42989,27.21,374
Product_42990,990.12,129
Product_42991,183.56,7
Product_42992,825.7,377
Product_42993,76.93,382
Product_42994,675.46,487
Product_42995,519.44,399
Product_42996,62.7,195
Product_42997,737.56,82
Product_42998,858.16,465
Product_42999,330.93,269
Product_43000,239.62,253
Product_43001,559.2,249
Product_43002,682.88,424
Product_43003,335.58,425
Product_43004,893.4,277
Product_43005,194.39,266
Product_43006,645.13,480
Product_43007,122.62,358
Product_43008,666.48,126
Product_43009,697.52,369
Product_43010,205.7,312
Product_43011,867.78,244
Product_43012,779.98,330
Product_43013,599.96,123
Product_43014,912.87,310
Product_43015,218.9,163
Product_43016,240.01,296
Product_43017,631.96,385
Product_43018,956.62,469
Product_43019,828.77,357
Product_43020,244.83,301
Product_43021,529.67,211
Product_43022,505.09,399
Product_43023,157.13,361
Product_43024,393.2,418
Product_43025,188.57,235
Product_43026,343.78,343
Product_43027,517.1,450
Product_43028,550.88,390
Product_43029,460.47,61
Product_43030,691.86,57
Product_43031,386.11,12
Product_43032,715.9,173
Product_43033,76.01,57
Product_43034,343.42,239
Product_43035,656.03,368
Product_43036,512.61,259
Product_43037,832.06,174
Product_43038,185.79,236
Product_43039,271.75,465
Product_43040,196.4,26
Product_43041,213.54,190
Product_43042,389.1,119
Product_43043,173.06,270
Product_43044,253.13,52
Product_43045,706.18,381
Product_43046,461.07,273
Product_43047,145.1,308
Product_43048,494.96,53
Product_43049,95.35,323
Product_43050,749.02,176
Product_43051,377.15,184
Product_43052,943.55,206
Product_43053,218.55,313
Product_43054,813.29,376
Product_43055,488.87,385
Product_43056,834.69,292
Product_43057,170.41,446
Product_43058,468.67,288
Product_43059,949.13,423
Product_43060,473.04,14
Product_43061,261.74,382
Product_43062,708.17,245
Product_43063,714.79,30
Product_43064,937.07,176
Product_43065,959.62,448
Product_43066,278.69,475
Product_43067,752.73,16
Product_43068,636.57,173
Product_43069,587.27,373
Product_43070,292.2,229
Product_43071,227.05,454
Product_43072,248.25,141
Product_43073,13.51,101
Product_43074,201.48,281
Product_43075,997.05,166
Product_43076,402.3,137
Product_43077,859.29,276
Product_43078,251.88,274
Product_43079,894.18,432
Product_43080,887.12,103
Product_43081,460.88,49
Product_43082,853.63,146
Product_43083,737.22,446
Product_43084,638.81,322
Product_43085,405.93,134
Product_43086,791.96,290
Product_43087,195.38,491
Product_43088,966.58,438
Product_43089,898.75,419
Product_43090,268.5,348
Product_43091,188.63,425
Product_43092,849.94,14
Product_43093,690.1,148
Product_43094,197.45,368
Product_43095,465.04,424
Product_43096,272.52,190
Product_43097,860.77,347
Product_43098,404.83,155
Product_43099,541.78,306
Product_43100,850.7,164
Product_43101,377.86,171
Product_43102,165.95,88
Product_43103,758.03,386
Product_43104,229.53,445
Product_43105,278.32,278
Product_43106,413.3,317
Product_43107,918.43,125
Product_43108,72.54,259
Product_43109,949.61,112
Product_43110,289.42,288
Product_43111,659.66,312
Product_43112,912.43,196
Product_43113,497.21,182
Product_43114,516.64,195
Product_43115,980.6,256
Product_43116,359.16,262
Product_43117,376.52,321
Product_43118,594.55,88
Product_43119,176.07,474
Product_43120,303.33,472
Product_43121,278.56,162
Product_43122,161.92,331
Product_43123,654.7,375
Product_43124,715.28,319
Product_43125,467.49,104
Product_43126,403.36,294
Product_43127,485.99,289
Product_43128,303.37,498
Product_43129,819.21,251
Product_43130,40.08,101
Product_43131,831.59,295
Product_43132,933.06,60
Product_43133,212.2,298
Product_43134,251.27,465
Product_43135,315.85,234
Product_43136,303.0,316
Product_43137,51.62,27
Product_43138,12.87,228
Product_43139,185.94,340
Product_43140,875.08,372
Product_43141,573.58,244
Product_43142,327.25,284
Product_43143,253.36,477
Product_43144,691.59,296
Product_43145,64.99,334
Product_43146,546.83,91
Product_43147,848.47,359
Product_43148,309.88,72
Product_43149,446.64,372
Product_43150,227.69,51
Product_43151,966.71,147
Product_43152,515.47,243
Product_43153,257.65,377
Product_43154,289.72,143
Product_43155,415.01,494
Product_43156,222.83,61
Product_43157,768.05,190
Product_43158,429.02,80
Product_43159,354.38,154
Product_43160,538.28,329
Product_43161,512.34,257
Product_43162,887.96,93
Product_43163,24.31,11
Product_43164,493.62,38
Product_43165,479.92,141
Product_43166,204.24,192
Product_43167,364.99,326
Product_43168,16.41,179
Product_43169,974.71,362
Product_43170,397.84,29
Product_43171,307.26,36
Product_43172,520.75,172
Product_43173,400.47,235
Product_43174,221.11,237
Product_43175,729.24,256
Product_43176,932.94,326
Product_43177,955.66,226
Product_43178,76.44,259
Product_43179,871.27,112
Product_43180,813.53,452
Product_43181,929.53,467
Product_43182,650.15,326
Product_43183,998.22,366
Product_43184,62.09,223
Product_43185,710.72,135
Product_43186,655.65,350
Product_43187,745.14,211
Product_43188,105.29,223
Product_43189,462.86,374
Product_43190,716.55,161
Product_43191,793.91,376
Product_43192,85.19,429
Product_43193,855.14,278
Product_43194,47.71,367
Product_43195,533.94,93
Product_43196,842.59,168
Product_43197,324.98,136
Product_43198,62.71,447
Product_43199,516.4,254
Product_43200,995.31,288
Product_43201,601.44,310
Product_43202,802.23,356
Product_43203,732.34,437
Product_43204,145.38,323
Product_43205,131.81,47
Product_43206,912.68,220
Product_43207,750.15,28
Product_43208,78.71,349
Product_43209,761.56,320
Product_43210,480.63,7
Product_43211,479.05,99
Product_43212,876.14,440
Product_43213,35.47,43
Product_43214,265.8,220
Product_43215,912.7,271
Product_43216,288.23,472
Product_43217,560.35,109
Product_43218,458.6,500
Product_43219,287.3,219
Product_43220,867.94,349
Product_43221,762.14,291
Product_43222,836.15,235
Product_43223,308.63,351
Product_43224,754.86,487
Product_43225,891.2,289
Product_43226,195.38,227
Product_43227,323.61,34
Product_43228,20.28,321
Product_43229,390.26,246
Product_43230,373.92,27
Product_43231,921.87,22
Product_43232,672.92,282
Product_43233,180.05,269
Product_43234,972.08,352
Product_43235,907.27,243
Product_43236,744.56,229
Product_43237,14.54,487
Product_43238,84.46,183
Product_43239,602.94,354
Product_43240,453.41,5
Product_43241,49.72,12
Product_43242,771.96,263
Product_43243,677.48,465
Product_43244,940.49,398
Product_43245,935.79,321
Product_43246,666.56,282
Product_43247,322.95,173
Product_43248,505.99,127
Product_43249,654.49,34
Product_43250,978.08,87
Product_43251,320.88,220
Product_43252,688.7,286
Product_43253,748.99,314
Product_43254,543.79,291
Product_43255,877.2,446
Product_43256,782.53,74
Product_43257,280.25,433
Product_43258,551.31,24
Product_43259,47.6,229
Product_43260,468.75,420
Product_43261,830.07,176
Product_43262,732.03,268
Product_43263,91.64,477
Product_43264,656.43,49
Product_43265,11.46,466
Product_43266,388.06,346
Product_43267,616.48,159
Product_43268,233.55,398
Product_43269,512.42,350
Product_43270,284.21,5
Product_43271,881.76,404
Product_43272,110.71,187
Product_43273,992.45,289
Product_43274,276.82,134
Product_43275,999.64,401
Product_43276,613.36,139
Product_43277,45.29,240
Product_43278,215.86,98
Product_43279,75.3,475
Product_43280,303.99,319
Product_43281,175.46,81
Product_43282,674.45,165
Product_43283,629.6,380
Product_43284,550.94,204
Product_43285,889.63,220
Product_43286,154.39,196
Product_43287,892.7,27
Product_43288,296.97,354
Product_43289,838.71,432
Product_43290,579.77,366
Product_43291,38.91,483
Product_43292,590.65,3
Product_43293,636.38,237
Product_43294,900.35,4
Product_43295,361.53,437
Product_43296,563.61,477
Product_43297,112.56,257
Product_43298,746.76,45
Product_43299,253.6,21
Product_43300,812.12,472
Product_43301,910.99,82
Product_43302,285.13,142
Product_43303,243.55,338
Product_43304,560.65,373
Product_43305,867.92,343
Product_43306,250.07,462
Product_43307,601.19,158
Product_43308,221.63,471
Product_43309,533.3,479
Product_43310,829.19,450
Product_43311,535.24,147
Product_43312,672.95,441
Product_43313,612.01,205
Product_43314,426.08,260
Product_43315,956.71,295
Product_43316,856.72,202
Product_43317,47.73,179
Product_43318,506.72,207
Product_43319,272.16,147
Product_43320,689.55,353
Product_43321,404.27,140
Product_43322,161.33,1
Product_43323,257.24,219
Product_43324,560.82,98
Product_43325,769.33,390
Product_43326,721.92,7
Product_43327,100.07,495
Product_43328,512.46,159
Product_43329,49.23,485
Product_43330,945.07,154
Product_43331,254.4,12
Product_43332,470.52,81
Product_43333,606.77,37
Product_43334,457.99,43
Product_43335,366.24,208
Product_43336,611.32,320
Product_43337,615.67,198
Product_43338,649.85,306
Product_43339,614.17,296
Product_43340,107.9,398
Product_43341,389.92,302
Product_43342,683.28,202
Product_43343,90.59,155
Product_43344,676.82,108
Product_43345,693.09,76
Product_43346,505.86,350
Product_43347,177.62,79
Product_43348,219.93,392
Product_43349,662.1,482
Product_43350,28.21,118
Product_43351,19.85,43
Product_43352,956.15,72
Product_43353,395.22,9
Product_43354,930.88,165
Product_43355,555.13,387
Product_43356,930.23,409
Product_43357,267.03,297
Product_43358,697.79,323
Product_43359,657.22,362
Product_43360,717.27,185
Product_43361,389.57,147
Product_43362,87.37,227
Product_43363,316.69,33
Product_43364,765.79,32
Product_43365,706.47,122
Product_43366,949.55,480
Product_43367,260.46,329
Product_43368,882.35,364
Product_43369,510.24,376
Product_43370,318.25,273
Product_43371,302.17,269
Product_43372,367.89,500
Product_43373,32.64,456
Product_43374,690.35,251
Product_43375,854.86,254
Product_43376,846.12,47
Product_43377,912.95,147
Product_43378,364.37,173
Product_43379,422.9,115
Product_43380,724.37,482
Product_43381,74.29,338
Product_43382,228.18,324
Product_43383,796.31,349
Product_43384,733.63,426
Product_43385,870.46,174
Product_43386,334.1,401
Product_43387,161.98,444
Product_43388,729.24,233
Product_43389,297.84,95
Product_43390,839.54,401
Product_43391,58.11,101
Product_43392,543.13,461
Product_43393,258.32,451
Product_43394,400.66,175
Product_43395,976.32,118
Product_43396,710.45,362
Product_43397,415.58,141
Product_43398,37.5,296
Product_43399,40.51,454
Product_43400,673.39,282
Product_43401,299.74,430
Product_43402,645.34,140
Product_43403,154.04,168
Product_43404,379.22,144
Product_43405,20.59,309
Product_43406,773.15,449
Product_43407,129.77,448
Product_43408,640.63,433
Product_43409,10.32,308
Product_43410,632.94,452
Product_43411,115.12,424
Product_43412,818.82,388
Product_43413,415.48,240
Product_43414,414.55,33
Product_43415,330.46,416
Product_43416,591.29,335
Product_43417,535.71,30
Product_43418,878.31,93
Product_43419,760.44,205
Product_43420,875.48,338
Product_43421,644.44,407
Product_43422,404.44,14
Product_43423,124.18,392
Product_43424,810.22,213
Product_43425,815.73,455
Product_43426,522.97,219
Product_43427,467.65,260
Product_43428,690.43,438
Product_43429,999.41,110
Product_43430,119.95,226
Product_43431,586.76,130
Product_43432,180.46,30
Product_43433,79.97,179
Product_43434,689.44,384
Product_43435,943.95,192
Product_43436,749.32,399
Product_43437,993.68,42
Product_43438,740.98,343
Product_43439,917.99,66
Product_43440,571.13,208
Product_43441,154.17,220
Product_43442,855.95,242
Product_43443,471.74,367
Product_43444,609.82,282
Product_43445,254.26,398
Product_43446,845.25,342
Product_43447,581.11,132
Product_43448,436.06,363
Product_43449,20.46,12
Product_43450,497.23,249
Product_43451,864.73,158
Product_43452,785.98,30
Product_43453,600.7,140
